60.191.38.77 - - [10/Feb/2018:21:26:30 -0700] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [11/Feb/2018:20:40:49 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:40:49 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:18 -0700] "GET /node/logout HTTP/1.1" 404 150 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:21 -0700] "GET /profile HTTP/1.1" 302 88 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:21 -0700] "GET /login.html?q=/profile HTTP/1.1" 200 632 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:23 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html?q=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:44 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login.html?q=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:44 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login.html?q=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:44 -0700] "GET /profile.html HTTP/1.1" 200 291 "http://localhost/login.html?q=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:44 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:46:44 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:50:51 -0700] "GET /profile HTTP/1.1" 302 88 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:50:51 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html?q=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:54:52 -0700] "GET /profile HTTP/1.1" 302 102 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:54:52 -0700] "GET /login.html?redirect=/profile HTTP/1.1" 200 632 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:54:53 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:55:00 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:55:00 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:55:00 -0700] "GET /profile.html HTTP/1.1" 200 291 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:55:00 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:20:55:01 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:00:17 -0700] "GET /profile.html.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:00:18 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:00:19 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:00:20 -0700] "GET /node/logout HTTP/1.1" 404 150 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:34 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:34 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:35 -0700] "GET /node/logout HTTP/1.1" 404 150 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:36 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:36 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:37 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/node/logout" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:37 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:37 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:38 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:21:02:38 -0700] "GET / HTTP/1.1" 200 173 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:32 -0700] "GET / HTTP/1.1" 200 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:35 -0700] "GET /login.html HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:35 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:40 -0700] "POST /login HTTP/1.1" 200 40 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:40 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:41 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:41 -0700] "GET /user HTTP/1.1" 200 22 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:43 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:43 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:43 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:46 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:56:49 -0700] "GET /profile HTTP/1.1" 302 102 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:57:57 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:57:57 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:57:57 -0700] "GET /info HTTP/1.1" 304 0 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:22:58:00 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:06:23 -0700] "GET /profile HTTP/1.1" 302 102 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:06:23 -0700] "GET /login.html?redirect=/profile HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:06:30 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:06:30 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login.html?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:06:30 -0700] "GET /info HTTP/1.1" 304 0 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:08:13 -0700] "GET /profile HTTP/1.1" 404 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:08:27 -0700] "GET /profile HTTP/1.1" 404 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:08:47 -0700] "GET /list HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:15:40 -0700] "GET /profile HTTP/1.1" 404 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:15:45 -0700] "GET /login HTTP/1.1" 503 503 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:15:53 -0700] "GET /login?redirect=/profile HTTP/1.1" 503 503 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:02 -0700] "GET /login?redirect=/profile HTTP/1.1" 200 632 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:02 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:11 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:11 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:11 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:11 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:17:11 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:19 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:19 -0700] "GET / HTTP/1.1" 200 173 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:20 -0700] "GET /login.html HTTP/1.1" 200 632 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:20 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:23 -0700] "GET /profile HTTP/1.1" 404 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:36 -0700] "GET /login?redirect=/profile HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:36 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:41 -0700] "POST /login HTTP/1.1" 200 38 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:41 -0700] "GET /profile HTTP/1.1" 302 70 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:41 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/login?redirect=/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:41 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:41 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:48 -0700] "GET /home HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:52 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:21:52 -0700] "GET /user HTTP/1.1" 200 22 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:08 -0700] "GET /profile.html HTTP/1.1" 200 286 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:08 -0700] "GET /profile.js HTTP/1.1" 200 706 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:08 -0700] "GET /info HTTP/1.1" 200 91 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:10 -0700] "GET /logout HTTP/1.1" 302 46 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:10 -0700] "GET / HTTP/1.1" 200 173 "http://localhost/profile.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:11 -0700] "GET /login.html HTTP/1.1" 200 632 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:11 -0700] "GET /login.js HTTP/1.1" 200 686 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:16 -0700] "POST /login HTTP/1.1" 200 40 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:16 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:16 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:22:17 -0700] "GET /user HTTP/1.1" 200 22 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:24:33 -0700] "GET /user HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:24:43 -0700] "GET /user HTTP/1.1" 404 9 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:24:45 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:24:45 -0700] "GET /user HTTP/1.1" 404 9 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:37:28 -0700] "GET /home.html HTTP/1.1" 200 319 "http://localhost/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [11/Feb/2018:23:37:28 -0700] "GET /home.js HTTP/1.1" 200 298 "http://localhost/home.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
